ID_Encontre;Categoria;Fase;Grup;Jornada;Equip Local;Equip Visitant;Local;Visitant;Dia
1393;"3a ""B""";1;1;13;CTT CASTELLGALÍ ''B'';DESCANSA;224;1;05/02/2023
1394;"3a ""B""";1;1;13;"LLUÏSOS DE GRÀCIA ""D""";TT PARETS ''B'';39;49;05/02/2023
1395;"3a ""B""";1;1;13;CTT ATENEU 1882;CTT SANT QUIRZE DEL VALLÈS - Sènior C;7;79;05/02/2023
1396;"3a ""B""";1;1;13;TT L'HOSPITALET ''B'';TT.ELS JOVES CASTELLDEFELS ''A'';34;242;05/02/2023
1397;"3a ""B""";1;1;13;CTT GRANOLLERS ''B'';DESCANSA;238;1;05/02/2023
1398;"3a ""B""";1;1;13;CLUB NATACIO SABADELL ''A'';CTT ELS AMICS DE TERRASSA ''A'';76;24;05/02/2023
1399;"3a ""B""";1;1;14;DESCANSA;CLUB NATACIO SABADELL ''A'';1;76;12/02/2023
1400;"3a ""B""";1;1;14;CTT ELS AMICS DE TERRASSA ''A'';CTT GRANOLLERS ''B'';24;238;12/02/2023
1401;"3a ""B""";1;1;14;DESCANSA;TT L'HOSPITALET ''B'';1;34;12/02/2023
1402;"3a ""B""";1;1;14;TT.ELS JOVES CASTELLDEFELS ''A'';CTT ATENEU 1882;242;7;12/02/2023
1403;"3a ""B""";1;1;14;CTT SANT QUIRZE DEL VALLÈS - Sènior C;"LLUÏSOS DE GRÀCIA ""D""";79;39;12/02/2023
1404;"3a ""B""";1;1;14;TT PARETS ''B'';CTT CASTELLGALÍ ''B'';49;224;12/02/2023
1405;"3a ""B""";1;1;15;TT PARETS ''B'';DESCANSA;49;1;19/02/2023
1406;"3a ""B""";1;1;15;CTT CASTELLGALÍ ''B'';CTT SANT QUIRZE DEL VALLÈS - Sènior C;224;79;19/02/2023
1407;"3a ""B""";1;1;15;"LLUÏSOS DE GRÀCIA ""D""";TT.ELS JOVES CASTELLDEFELS ''A'';39;242;19/02/2023
1408;"3a ""B""";1;1;15;CTT ATENEU 1882;DESCANSA;7;1;19/02/2023
1409;"3a ""B""";1;1;15;TT L'HOSPITALET ''B'';CTT ELS AMICS DE TERRASSA ''A'';34;24;19/02/2023
1410;"3a ""B""";1;1;15;CTT GRANOLLERS ''B'';CLUB NATACIO SABADELL ''A'';238;76;19/02/2023
1411;"3a ""B""";1;1;16;DESCANSA;CTT GRANOLLERS ''B'';1;238;26/02/2023
1412;"3a ""B""";1;1;16;CLUB NATACIO SABADELL ''A'';TT L'HOSPITALET ''B'';76;34;26/02/2023
1413;"3a ""B""";1;1;16;CTT ELS AMICS DE TERRASSA ''A'';CTT ATENEU 1882;24;7;26/02/2023
1414;"3a ""B""";1;1;16;DESCANSA;"LLUÏSOS DE GRÀCIA ""D""";1;39;26/02/2023
1415;"3a ""B""";1;1;16;TT.ELS JOVES CASTELLDEFELS ''A'';CTT CASTELLGALÍ ''B'';242;224;26/02/2023
1416;"3a ""B""";1;1;16;CTT SANT QUIRZE DEL VALLÈS - Sènior C;TT PARETS ''B'';79;49;26/02/2023
1417;"3a ""B""";1;1;17;CTT SANT QUIRZE DEL VALLÈS - Sènior C;DESCANSA;79;1;05/03/2023
1418;"3a ""B""";1;1;17;TT PARETS ''B'';TT.ELS JOVES CASTELLDEFELS ''A'';49;242;05/03/2023
1419;"3a ""B""";1;1;17;CTT CASTELLGALÍ ''B'';DESCANSA;224;1;05/03/2023
1420;"3a ""B""";1;1;17;"LLUÏSOS DE GRÀCIA ""D""";CTT ELS AMICS DE TERRASSA ''A'';39;24;05/03/2023
1421;"3a ""B""";1;1;17;CTT ATENEU 1882;CLUB NATACIO SABADELL ''A'';7;76;05/03/2023
1422;"3a ""B""";1;1;17;TT L'HOSPITALET ''B'';CTT GRANOLLERS ''B'';34;238;05/03/2023
1423;"3a ""B""";1;1;18;DESCANSA;TT L'HOSPITALET ''B'';1;34;12/03/2023
1424;"3a ""B""";1;1;18;CTT GRANOLLERS ''B'';CTT ATENEU 1882;238;7;12/03/2023
1425;"3a ""B""";1;1;18;CLUB NATACIO SABADELL ''A'';"LLUÏSOS DE GRÀCIA ""D""";76;39;12/03/2023
1426;"3a ""B""";1;1;18;CTT ELS AMICS DE TERRASSA ''A'';CTT CASTELLGALÍ ''B'';24;224;12/03/2023
1427;"3a ""B""";1;1;18;DESCANSA;TT PARETS ''B'';1;49;12/03/2023
1428;"3a ""B""";1;1;18;TT.ELS JOVES CASTELLDEFELS ''A'';CTT SANT QUIRZE DEL VALLÈS - Sènior C;242;79;12/03/2023
1429;"3a ""B""";1;1;19;TT.ELS JOVES CASTELLDEFELS ''A'';DESCANSA;242;1;02/04/2023
1430;"3a ""B""";1;1;19;CTT SANT QUIRZE DEL VALLÈS - Sènior C;DESCANSA;79;1;02/04/2023
1431;"3a ""B""";1;1;19;TT PARETS ''B'';CTT ELS AMICS DE TERRASSA ''A'';49;24;02/04/2023
1432;"3a ""B""";1;1;19;CTT CASTELLGALÍ ''B'';CLUB NATACIO SABADELL ''A'';224;76;02/04/2023
1433;"3a ""B""";1;1;19;"LLUÏSOS DE GRÀCIA ""D""";CTT GRANOLLERS ''B'';39;238;02/04/2023
1434;"3a ""B""";1;1;19;CTT ATENEU 1882;TT L'HOSPITALET ''B'';7;34;02/04/2023
1435;"3a ""B""";1;1;20;DESCANSA;CTT ATENEU 1882;1;7;16/04/2023
1436;"3a ""B""";1;1;20;TT L'HOSPITALET ''B'';"LLUÏSOS DE GRÀCIA ""D""";34;39;16/04/2023
1437;"3a ""B""";1;1;20;CTT GRANOLLERS ''B'';CTT CASTELLGALÍ ''B'';238;224;16/04/2023
1438;"3a ""B""";1;1;20;CLUB NATACIO SABADELL ''A'';TT PARETS ''B'';76;49;16/04/2023
1439;"3a ""B""";1;1;20;CTT ELS AMICS DE TERRASSA ''A'';CTT SANT QUIRZE DEL VALLÈS - Sènior C;24;79;16/04/2023
1440;"3a ""B""";1;1;20;DESCANSA;TT.ELS JOVES CASTELLDEFELS ''A'';1;242;16/04/2023
1441;"3a ""B""";1;1;21;DESCANSA;DESCANSA;1;1;23/04/2023
1442;"3a ""B""";1;1;21;TT.ELS JOVES CASTELLDEFELS ''A'';CTT ELS AMICS DE TERRASSA ''A'';242;24;23/04/2023
1443;"3a ""B""";1;1;21;CTT SANT QUIRZE DEL VALLÈS - Sènior C;CLUB NATACIO SABADELL ''A'';79;76;23/04/2023
1444;"3a ""B""";1;1;21;TT PARETS ''B'';CTT GRANOLLERS ''B'';49;238;23/04/2023
1445;"3a ""B""";1;1;21;CTT CASTELLGALÍ ''B'';TT L'HOSPITALET ''B'';224;34;23/04/2023
1446;"3a ""B""";1;1;21;"LLUÏSOS DE GRÀCIA ""D""";CTT ATENEU 1882;39;7;23/04/2023
1447;"3a ""B""";1;1;22;DESCANSA;"LLUÏSOS DE GRÀCIA ""D""";1;39;30/04/2023
1448;"3a ""B""";1;1;22;CTT ATENEU 1882;CTT CASTELLGALÍ ''B'';7;224;30/04/2023
1449;"3a ""B""";1;1;22;TT L'HOSPITALET ''B'';TT PARETS ''B'';34;49;30/04/2023
1450;"3a ""B""";1;1;22;CTT GRANOLLERS ''B'';CTT SANT QUIRZE DEL VALLÈS - Sènior C;238;79;30/04/2023
1451;"3a ""B""";1;1;22;CLUB NATACIO SABADELL ''A'';TT.ELS JOVES CASTELLDEFELS ''A'';76;242;30/04/2023
1452;"3a ""B""";1;1;22;CTT ELS AMICS DE TERRASSA ''A'';DESCANSA;24;1;30/04/2023
1453;"3a ""B""";1;2;1;AGRUPACIÓ CONGRÉS ''B'';ALIANÇA LLIÇÀ;1;81;25/09/2022
1454;"3a ""B""";1;2;1;LLUÏSOS D'HORTA TT ''B'';"LLUÏSOS DE GRÀCIA ""A""";33;39;25/09/2022
1455;"3a ""B""";1;2;1;CTT SENTMENAT;DESCANSA;233;1;25/09/2022
1456;"3a ""B""";1;2;1;CT BARCINO;"ESCOLETA VIA TRAJANA ""B""";12;243;25/09/2022
1457;"3a ""B""";1;2;1;TT TORELLÓ;TOT MOTOR CTT RIPOLLET;64;54;25/09/2022
1458;"3a ""B""";1;2;1;DESCANSA;CTT ELS AMICS DE TERRASSA ''B'';1;24;25/09/2022
1459;"3a ""B""";1;2;2;ALIANÇA LLIÇÀ;CTT ELS AMICS DE TERRASSA ''B'';81;24;16/10/2022
1460;"3a ""B""";1;2;2;TOT MOTOR CTT RIPOLLET;DESCANSA;54;1;16/10/2022
1461;"3a ""B""";1;2;2;"ESCOLETA VIA TRAJANA ""B""";TT TORELLÓ;243;64;16/10/2022
1462;"3a ""B""";1;2;2;DESCANSA;CT BARCINO;1;12;16/10/2022
1463;"3a ""B""";1;2;2;"LLUÏSOS DE GRÀCIA ""A""";CTT SENTMENAT;39;233;16/10/2022
1464;"3a ""B""";1;2;2;AGRUPACIÓ CONGRÉS ''B'';LLUÏSOS D'HORTA TT ''B'';1;33;16/10/2022
1465;"3a ""B""";1;2;3;LLUÏSOS D'HORTA TT ''B'';ALIANÇA LLIÇÀ;33;81;23/10/2022
1466;"3a ""B""";1;2;3;CTT SENTMENAT;AGRUPACIÓ CONGRÉS ''B'';233;1;23/10/2022
1467;"3a ""B""";1;2;3;CT BARCINO;"LLUÏSOS DE GRÀCIA ""A""";12;39;23/10/2022
1468;"3a ""B""";1;2;3;TT TORELLÓ;DESCANSA;64;1;23/10/2022
1469;"3a ""B""";1;2;3;DESCANSA;"ESCOLETA VIA TRAJANA ""B""";1;243;23/10/2022
1470;"3a ""B""";1;2;3;CTT ELS AMICS DE TERRASSA ''B'';TOT MOTOR CTT RIPOLLET;24;54;23/10/2022
1471;"3a ""B""";1;2;4;ALIANÇA LLIÇÀ;TOT MOTOR CTT RIPOLLET;81;54;30/10/2022
1472;"3a ""B""";1;2;4;"ESCOLETA VIA TRAJANA ""B""";CTT ELS AMICS DE TERRASSA ''B'';243;24;30/10/2022
1473;"3a ""B""";1;2;4;DESCANSA;DESCANSA;1;1;30/10/2022
1474;"3a ""B""";1;2;4;"LLUÏSOS DE GRÀCIA ""A""";TT TORELLÓ;39;64;30/10/2022
1475;"3a ""B""";1;2;4;AGRUPACIÓ CONGRÉS ''B'';CT BARCINO;1;12;30/10/2022
1476;"3a ""B""";1;2;4;LLUÏSOS D'HORTA TT ''B'';CTT SENTMENAT;33;233;30/10/2022
1477;"3a ""B""";1;2;5;CTT SENTMENAT;ALIANÇA LLIÇÀ;233;81;06/11/2022
1478;"3a ""B""";1;2;5;CT BARCINO;LLUÏSOS D'HORTA TT ''B'';12;33;06/11/2022
1479;"3a ""B""";1;2;5;TT TORELLÓ;AGRUPACIÓ CONGRÉS ''B'';64;1;06/11/2022
1480;"3a ""B""";1;2;5;DESCANSA;"LLUÏSOS DE GRÀCIA ""A""";1;39;06/11/2022
1481;"3a ""B""";1;2;5;CTT ELS AMICS DE TERRASSA ''B'';DESCANSA;24;1;06/11/2022
1482;"3a ""B""";1;2;5;TOT MOTOR CTT RIPOLLET;"ESCOLETA VIA TRAJANA ""B""";54;243;06/11/2022
1483;"3a ""B""";1;2;6;ALIANÇA LLIÇÀ;"ESCOLETA VIA TRAJANA ""B""";81;243;20/11/2022
1484;"3a ""B""";1;2;6;DESCANSA;TOT MOTOR CTT RIPOLLET;1;54;20/11/2022
1485;"3a ""B""";1;2;6;"LLUÏSOS DE GRÀCIA ""A""";CTT ELS AMICS DE TERRASSA ''B'';39;24;20/11/2022
1486;"3a ""B""";1;2;6;AGRUPACIÓ CONGRÉS ''B'';DESCANSA;1;1;20/11/2022
1487;"3a ""B""";1;2;6;LLUÏSOS D'HORTA TT ''B'';TT TORELLÓ;33;64;20/11/2022
1488;"3a ""B""";1;2;6;CTT SENTMENAT;CT BARCINO;233;12;20/11/2022
1489;"3a ""B""";1;2;7;CT BARCINO;ALIANÇA LLIÇÀ;12;81;27/11/2022
1490;"3a ""B""";1;2;7;TT TORELLÓ;CTT SENTMENAT;64;233;27/11/2022
1491;"3a ""B""";1;2;7;DESCANSA;LLUÏSOS D'HORTA TT ''B'';1;33;27/11/2022
1492;"3a ""B""";1;2;7;CTT ELS AMICS DE TERRASSA ''B'';AGRUPACIÓ CONGRÉS ''B'';24;1;27/11/2022
1493;"3a ""B""";1;2;7;TOT MOTOR CTT RIPOLLET;"LLUÏSOS DE GRÀCIA ""A""";54;39;27/11/2022
1494;"3a ""B""";1;2;7;"ESCOLETA VIA TRAJANA ""B""";DESCANSA;243;1;27/11/2022
1495;"3a ""B""";1;2;8;ALIANÇA LLIÇÀ;DESCANSA;81;1;04/12/2022
1496;"3a ""B""";1;2;8;"LLUÏSOS DE GRÀCIA ""A""";"ESCOLETA VIA TRAJANA ""B""";39;243;04/12/2022
1497;"3a ""B""";1;2;8;AGRUPACIÓ CONGRÉS ''B'';TOT MOTOR CTT RIPOLLET;1;54;04/12/2022
1498;"3a ""B""";1;2;8;LLUÏSOS D'HORTA TT ''B'';CTT ELS AMICS DE TERRASSA ''B'';33;24;04/12/2022
1499;"3a ""B""";1;2;8;CTT SENTMENAT;DESCANSA;233;1;04/12/2022
1500;"3a ""B""";1;2;8;CT BARCINO;TT TORELLÓ;12;64;04/12/2022
1501;"3a ""B""";1;2;9;TT TORELLÓ;ALIANÇA LLIÇÀ;64;81;18/12/2022
1502;"3a ""B""";1;2;9;DESCANSA;CT BARCINO;1;12;18/12/2022
1503;"3a ""B""";1;2;9;CTT ELS AMICS DE TERRASSA ''B'';CTT SENTMENAT;24;233;18/12/2022
1504;"3a ""B""";1;2;9;TOT MOTOR CTT RIPOLLET;LLUÏSOS D'HORTA TT ''B'';54;33;18/12/2022
1505;"3a ""B""";1;2;9;"ESCOLETA VIA TRAJANA ""B""";AGRUPACIÓ CONGRÉS ''B'';243;1;18/12/2022
1506;"3a ""B""";1;2;9;DESCANSA;"LLUÏSOS DE GRÀCIA ""A""";1;39;18/12/2022
1507;"3a ""B""";1;2;10;ALIANÇA LLIÇÀ;"LLUÏSOS DE GRÀCIA ""A""";81;39;15/01/2023
1508;"3a ""B""";1;2;10;AGRUPACIÓ CONGRÉS ''B'';DESCANSA;1;1;15/01/2023
1509;"3a ""B""";1;2;10;LLUÏSOS D'HORTA TT ''B'';"ESCOLETA VIA TRAJANA ""B""";33;243;15/01/2023
1510;"3a ""B""";1;2;10;CTT SENTMENAT;TOT MOTOR CTT RIPOLLET;233;54;15/01/2023
1511;"3a ""B""";1;2;10;CT BARCINO;CTT ELS AMICS DE TERRASSA ''B'';12;24;15/01/2023
1512;"3a ""B""";1;2;10;TT TORELLÓ;DESCANSA;64;1;15/01/2023
1513;"3a ""B""";1;2;11;DESCANSA;ALIANÇA LLIÇÀ;1;81;22/01/2023
1514;"3a ""B""";1;2;11;CTT ELS AMICS DE TERRASSA ''B'';TT TORELLÓ;24;64;22/01/2023
1515;"3a ""B""";1;2;11;TOT MOTOR CTT RIPOLLET;CT BARCINO;54;12;22/01/2023
1516;"3a ""B""";1;2;11;"ESCOLETA VIA TRAJANA ""B""";CTT SENTMENAT;243;233;22/01/2023
1517;"3a ""B""";1;2;11;DESCANSA;LLUÏSOS D'HORTA TT ''B'';1;33;22/01/2023
1518;"3a ""B""";1;2;11;"LLUÏSOS DE GRÀCIA ""A""";AGRUPACIÓ CONGRÉS ''B'';39;1;22/01/2023
1519;"3a ""B""";1;2;12;ALIANÇA LLIÇÀ;AGRUPACIÓ CONGRÉS ''B'';81;1;29/01/2023
1520;"3a ""B""";1;2;12;"LLUÏSOS DE GRÀCIA ""A""";LLUÏSOS D'HORTA TT ''B'';39;33;29/01/2023
1521;"3a ""B""";1;2;12;DESCANSA;CTT SENTMENAT;1;233;29/01/2023
1522;"3a ""B""";1;2;12;"ESCOLETA VIA TRAJANA ""B""";CT BARCINO;243;12;29/01/2023
1523;"3a ""B""";1;2;12;TOT MOTOR CTT RIPOLLET;TT TORELLÓ;54;64;29/01/2023
1524;"3a ""B""";1;2;12;CTT ELS AMICS DE TERRASSA ''B'';DESCANSA;24;1;29/01/2023
1525;"3a ""B""";1;2;13;CTT ELS AMICS DE TERRASSA ''B'';ALIANÇA LLIÇÀ;24;81;05/02/2023
1526;"3a ""B""";1;2;13;DESCANSA;TOT MOTOR CTT RIPOLLET;1;54;05/02/2023
1527;"3a ""B""";1;2;13;TT TORELLÓ;"ESCOLETA VIA TRAJANA ""B""";64;243;05/02/2023
1528;"3a ""B""";1;2;13;CT BARCINO;DESCANSA;12;1;05/02/2023
1529;"3a ""B""";1;2;13;CTT SENTMENAT;"LLUÏSOS DE GRÀCIA ""A""";233;39;05/02/2023
1530;"3a ""B""";1;2;13;LLUÏSOS D'HORTA TT ''B'';AGRUPACIÓ CONGRÉS ''B'';33;1;05/02/2023
1531;"3a ""B""";1;2;14;ALIANÇA LLIÇÀ;LLUÏSOS D'HORTA TT ''B'';81;33;12/02/2023
1532;"3a ""B""";1;2;14;AGRUPACIÓ CONGRÉS ''B'';CTT SENTMENAT;1;233;12/02/2023
1533;"3a ""B""";1;2;14;"LLUÏSOS DE GRÀCIA ""A""";CT BARCINO;39;12;12/02/2023
1534;"3a ""B""";1;2;14;DESCANSA;TT TORELLÓ;1;64;12/02/2023
1535;"3a ""B""";1;2;14;"ESCOLETA VIA TRAJANA ""B""";DESCANSA;243;1;12/02/2023
1536;"3a ""B""";1;2;14;TOT MOTOR CTT RIPOLLET;CTT ELS AMICS DE TERRASSA ''B'';54;24;12/02/2023
1537;"3a ""B""";1;2;15;TOT MOTOR CTT RIPOLLET;ALIANÇA LLIÇÀ;54;81;19/02/2023
1538;"3a ""B""";1;2;15;CTT ELS AMICS DE TERRASSA ''B'';"ESCOLETA VIA TRAJANA ""B""";24;243;19/02/2023
1539;"3a ""B""";1;2;15;DESCANSA;DESCANSA;1;1;19/02/2023
1540;"3a ""B""";1;2;15;TT TORELLÓ;"LLUÏSOS DE GRÀCIA ""A""";64;39;19/02/2023
1541;"3a ""B""";1;2;15;CT BARCINO;AGRUPACIÓ CONGRÉS ''B'';12;1;19/02/2023
1542;"3a ""B""";1;2;15;CTT SENTMENAT;LLUÏSOS D'HORTA TT ''B'';233;33;19/02/2023
1543;"3a ""B""";1;2;16;ALIANÇA LLIÇÀ;CTT SENTMENAT;81;233;26/02/2023
1544;"3a ""B""";1;2;16;LLUÏSOS D'HORTA TT ''B'';CT BARCINO;33;12;26/02/2023
1545;"3a ""B""";1;2;16;AGRUPACIÓ CONGRÉS ''B'';TT TORELLÓ;1;64;26/02/2023
1546;"3a ""B""";1;2;16;"LLUÏSOS DE GRÀCIA ""A""";DESCANSA;39;1;26/02/2023
1547;"3a ""B""";1;2;16;DESCANSA;CTT ELS AMICS DE TERRASSA ''B'';1;24;26/02/2023
1548;"3a ""B""";1;2;16;"ESCOLETA VIA TRAJANA ""B""";TOT MOTOR CTT RIPOLLET;243;54;26/02/2023
1549;"3a ""B""";1;2;17;"ESCOLETA VIA TRAJANA ""B""";ALIANÇA LLIÇÀ;243;81;05/03/2023
1550;"3a ""B""";1;2;17;TOT MOTOR CTT RIPOLLET;DESCANSA;54;1;05/03/2023
1551;"3a ""B""";1;2;17;CTT ELS AMICS DE TERRASSA ''B'';"LLUÏSOS DE GRÀCIA ""A""";24;39;05/03/2023
1552;"3a ""B""";1;2;17;DESCANSA;AGRUPACIÓ CONGRÉS ''B'';1;1;05/03/2023
1553;"3a ""B""";1;2;17;TT TORELLÓ;LLUÏSOS D'HORTA TT ''B'';64;33;05/03/2023
1554;"3a ""B""";1;2;17;CT BARCINO;CTT SENTMENAT;12;233;05/03/2023
1555;"3a ""B""";1;2;18;ALIANÇA LLIÇÀ;CT BARCINO;81;12;12/03/2023
1556;"3a ""B""";1;2;18;CTT SENTMENAT;TT TORELLÓ;233;64;12/03/2023
1557;"3a ""B""";1;2;18;LLUÏSOS D'HORTA TT ''B'';DESCANSA;33;1;12/03/2023
1558;"3a ""B""";1;2;18;AGRUPACIÓ CONGRÉS ''B'';CTT ELS AMICS DE TERRASSA ''B'';1;24;12/03/2023
1559;"3a ""B""";1;2;18;"LLUÏSOS DE GRÀCIA ""A""";TOT MOTOR CTT RIPOLLET;39;54;12/03/2023
1560;"3a ""B""";1;2;18;DESCANSA;"ESCOLETA VIA TRAJANA ""B""";1;243;12/03/2023
1561;"3a ""B""";1;2;19;DESCANSA;ALIANÇA LLIÇÀ;1;81;02/04/2023
1562;"3a ""B""";1;2;19;"ESCOLETA VIA TRAJANA ""B""";"LLUÏSOS DE GRÀCIA ""A""";243;39;02/04/2023
1563;"3a ""B""";1;2;19;TOT MOTOR CTT RIPOLLET;AGRUPACIÓ CONGRÉS ''B'';54;1;02/04/2023
1564;"3a ""B""";1;2;19;CTT ELS AMICS DE TERRASSA ''B'';LLUÏSOS D'HORTA TT ''B'';24;33;02/04/2023
1565;"3a ""B""";1;2;19;DESCANSA;CTT SENTMENAT;1;233;02/04/2023
1566;"3a ""B""";1;2;19;TT TORELLÓ;CT BARCINO;64;12;02/04/2023
1567;"3a ""B""";1;2;20;ALIANÇA LLIÇÀ;TT TORELLÓ;81;64;16/04/2023
1568;"3a ""B""";1;2;20;CT BARCINO;DESCANSA;12;1;16/04/2023
1569;"3a ""B""";1;2;20;CTT SENTMENAT;CTT ELS AMICS DE TERRASSA ''B'';233;24;16/04/2023
1570;"3a ""B""";1;2;20;LLUÏSOS D'HORTA TT ''B'';TOT MOTOR CTT RIPOLLET;33;54;16/04/2023
1571;"3a ""B""";1;2;20;AGRUPACIÓ CONGRÉS ''B'';"ESCOLETA VIA TRAJANA ""B""";1;243;16/04/2023
1572;"3a ""B""";1;2;20;"LLUÏSOS DE GRÀCIA ""A""";DESCANSA;39;1;16/04/2023
1573;"3a ""B""";1;2;21;"LLUÏSOS DE GRÀCIA ""A""";ALIANÇA LLIÇÀ;39;81;23/04/2023
1574;"3a ""B""";1;2;21;DESCANSA;AGRUPACIÓ CONGRÉS ''B'';1;1;23/04/2023
1575;"3a ""B""";1;2;21;"ESCOLETA VIA TRAJANA ""B""";LLUÏSOS D'HORTA TT ''B'';243;33;23/04/2023
1576;"3a ""B""";1;2;21;TOT MOTOR CTT RIPOLLET;CTT SENTMENAT;54;233;23/04/2023
1577;"3a ""B""";1;2;21;CTT ELS AMICS DE TERRASSA ''B'';CT BARCINO;24;12;23/04/2023
1578;"3a ""B""";1;2;21;DESCANSA;TT TORELLÓ;1;64;23/04/2023
1579;"3a ""B""";1;2;22;ALIANÇA LLIÇÀ;DESCANSA;81;1;30/04/2023
1580;"3a ""B""";1;2;22;TT TORELLÓ;CTT ELS AMICS DE TERRASSA ''B'';64;24;30/04/2023
1581;"3a ""B""";1;2;22;CT BARCINO;TOT MOTOR CTT RIPOLLET;12;54;30/04/2023
1582;"3a ""B""";1;2;22;CTT SENTMENAT;"ESCOLETA VIA TRAJANA ""B""";233;243;30/04/2023
1583;"3a ""B""";1;2;22;LLUÏSOS D'HORTA TT ''B'';DESCANSA;33;1;30/04/2023
1584;"3a ""B""";1;2;22;AGRUPACIÓ CONGRÉS ''B'';"LLUÏSOS DE GRÀCIA ""A""";1;39;30/04/2023
1585;"3a ""B""";1;3;1;CTT ELS AMICS DE TERRASSA ''C'';TT L'HOSPITALET ''A'';24;34;25/09/2022
1586;"3a ""B""";1;3;1;CLUB NATACIO SABADELL ''C'';DESCANSA;76;1;25/09/2022
1587;"3a ""B""";1;3;1;"ESCOLETA VIA TRAJANA ""A""";TT ELS JOVES CASTELLDEFELS ''B'';243;242;25/09/2022
1588;"3a ""B""";1;3;1;CPP IGUALADA ''B'';AGRUPACIÓ CONGRÉS ''A'';35;1;25/09/2022
1589;"3a ""B""";1;3;1;ESCOLA CTT CASTELLDEFELS;LLUÏSOS D'HORTA TT ''A'';90;33;25/09/2022
1590;"3a ""B""";1;3;1;"LLUÏSOS DE GRÀCIA ""C""";FALCONS DE SABADELL A.E.;39;27;25/09/2022
1591;"3a ""B""";1;3;2;TT L'HOSPITALET ''A'';FALCONS DE SABADELL A.E.;34;27;16/10/2022
1592;"3a ""B""";1;3;2;LLUÏSOS D'HORTA TT ''A'';"LLUÏSOS DE GRÀCIA ""C""";33;39;16/10/2022
1593;"3a ""B""";1;3;2;AGRUPACIÓ CONGRÉS ''A'';ESCOLA CTT CASTELLDEFELS;1;90;16/10/2022
1594;"3a ""B""";1;3;2;TT ELS JOVES CASTELLDEFELS ''B'';CPP IGUALADA ''B'';242;35;16/10/2022
1595;"3a ""B""";1;3;2;DESCANSA;"ESCOLETA VIA TRAJANA ""A""";1;243;16/10/2022
1596;"3a ""B""";1;3;2;CTT ELS AMICS DE TERRASSA ''C'';CLUB NATACIO SABADELL ''C'';24;76;16/10/2022
1597;"3a ""B""";1;3;3;CLUB NATACIO SABADELL ''C'';TT L'HOSPITALET ''A'';76;34;23/10/2022
1598;"3a ""B""";1;3;3;"ESCOLETA VIA TRAJANA ""A""";CTT ELS AMICS DE TERRASSA ''C'';243;24;23/10/2022
1599;"3a ""B""";1;3;3;CPP IGUALADA ''B'';DESCANSA;35;1;23/10/2022
1600;"3a ""B""";1;3;3;ESCOLA CTT CASTELLDEFELS;TT ELS JOVES CASTELLDEFELS ''B'';90;242;23/10/2022
1601;"3a ""B""";1;3;3;"LLUÏSOS DE GRÀCIA ""C""";AGRUPACIÓ CONGRÉS ''A'';39;1;23/10/2022
1602;"3a ""B""";1;3;3;FALCONS DE SABADELL A.E.;LLUÏSOS D'HORTA TT ''A'';27;33;23/10/2022
1603;"3a ""B""";1;3;4;TT L'HOSPITALET ''A'';LLUÏSOS D'HORTA TT ''A'';34;33;30/10/2022
1604;"3a ""B""";1;3;4;AGRUPACIÓ CONGRÉS ''A'';FALCONS DE SABADELL A.E.;1;27;30/10/2022
1605;"3a ""B""";1;3;4;TT ELS JOVES CASTELLDEFELS ''B'';"LLUÏSOS DE GRÀCIA ""C""";242;39;30/10/2022
1606;"3a ""B""";1;3;4;DESCANSA;ESCOLA CTT CASTELLDEFELS;1;90;30/10/2022
1607;"3a ""B""";1;3;4;CTT ELS AMICS DE TERRASSA ''C'';CPP IGUALADA ''B'';24;35;30/10/2022
1608;"3a ""B""";1;3;4;CLUB NATACIO SABADELL ''C'';"ESCOLETA VIA TRAJANA ""A""";76;243;30/10/2022
1609;"3a ""B""";1;3;5;"ESCOLETA VIA TRAJANA ""A""";TT L'HOSPITALET ''A'';243;34;06/11/2022
1610;"3a ""B""";1;3;5;CPP IGUALADA ''B'';CLUB NATACIO SABADELL ''C'';35;76;06/11/2022
1611;"3a ""B""";1;3;5;ESCOLA CTT CASTELLDEFELS;CTT ELS AMICS DE TERRASSA ''C'';90;24;06/11/2022
1612;"3a ""B""";1;3;5;"LLUÏSOS DE GRÀCIA ""C""";DESCANSA;39;1;06/11/2022
1613;"3a ""B""";1;3;5;FALCONS DE SABADELL A.E.;TT ELS JOVES CASTELLDEFELS ''B'';27;242;06/11/2022
1614;"3a ""B""";1;3;5;LLUÏSOS D'HORTA TT ''A'';AGRUPACIÓ CONGRÉS ''A'';33;1;06/11/2022
1615;"3a ""B""";1;3;6;TT L'HOSPITALET ''A'';AGRUPACIÓ CONGRÉS ''A'';34;1;20/11/2022
1616;"3a ""B""";1;3;6;TT ELS JOVES CASTELLDEFELS ''B'';LLUÏSOS D'HORTA TT ''A'';242;33;20/11/2022
1617;"3a ""B""";1;3;6;DESCANSA;FALCONS DE SABADELL A.E.;1;27;20/11/2022
1618;"3a ""B""";1;3;6;CTT ELS AMICS DE TERRASSA ''C'';"LLUÏSOS DE GRÀCIA ""C""";24;39;20/11/2022
1619;"3a ""B""";1;3;6;CLUB NATACIO SABADELL ''C'';ESCOLA CTT CASTELLDEFELS;76;90;20/11/2022
